model,threshold,accuracy,precision,recall,specificity,f1_score,roc_auc,pr_auc,TP,FP,TN,FN,predicted_positive_count,predicted_positive_ratio,youden_j
XGBoost weighted,0.31,0.611164183440316,0.016737456110544797,0.8859412470023981,0.609100416172764,0.03285422085862292,0.8438828681643706,0.0751959398409417,5911,347249,541084,761,353160,0.39458997435768517,0.49504166317516196
XGBoost weighted,0.315,0.6163339869609668,0.01693193654182197,0.8844424460431655,0.6143203055610903,0.03322775455044554,0.8438828681643706,0.0751959398409417,5901,342612,545721,771,348513,0.3893978245931587,0.49876275160425587
XGBoost weighted,0.32,0.6215004385450361,0.017109055323059563,0.8817446043165468,0.6195458234693522,0.033566792668140645,0.8438828681643706,0.0751959398409417,5883,337970,550363,789,343853,0.38419114977011304,0.5012904277858989
XGBoost weighted,0.325,0.6264981759878436,0.017289036623171494,0.8793465227817746,0.624599108667583,0.03391133460493613,0.8438828681643706,0.0751959398409417,5867,333481,554852,805,339348,0.37915765833710424,0.5039456314493576
XGBoost weighted,0.33,0.6314109977039234,0.017455487908655785,0.8761990407673861,0.6295724688827276,0.03422907011806863,0.8438828681643706,0.0751959398409417,5846,329063,559270,826,334909,0.37419790950888543,0.5057715096501136
XGBoost weighted,0.335,0.6364433718247384,0.017637960207890012,0.8733513189448441,0.6346640280165209,0.034577600811775494,0.8438828681643706,0.0751959398409417,5827,324540,563793,845,330367,0.3691230775247066,0.5080153469613649
XGBoost weighted,0.34,0.6411941832727192,0.01780582875613743,0.8702038369304557,0.6394741611535314,0.034897594253858064,0.8438828681643706,0.0751959398409417,5806,320267,568066,866,326073,0.3643253389645868,0.509677998083987
XGBoost weighted,0.345,0.6459997430181954,0.01799889352338209,0.8679556354916067,0.6443326995619886,0.03526646245287959,0.8438828681643706,0.0751959398409417,5791,315951,572382,881,321742,0.3594862598532969,0.5122883350535954
XGBoost weighted,0.35,0.6507293255344943,0.018172081961791063,0.864658273381295,0.6491225700272307,0.03559605969080975,0.8438828681643706,0.0751959398409417,5769,311696,576637,903,317465,0.3547075156004715,0.5137808434085258
XGBoost weighted,0.355,0.6554879581678315,0.018354600145610606,0.8615107913669064,0.6539405830921513,0.03594342100326417,0.8438828681643706,0.0751959398409417,5748,307416,580917,924,313164,0.34990195585499523,0.5154513744590576
XGBoost weighted,0.36,0.6602197753085178,0.018537643459539958,0.8582134292565947,0.6587327049653677,0.03629138317324604,0.8438828681643706,0.0751959398409417,5726,303159,585174,946,308885,0.34512097697778227,0.5169461342219623
XGBoost weighted,0.365,0.664868911346864,0.01871496278013365,0.8546163069544365,0.6634437761515107,0.036627824813392086,0.8438828681643706,0.0751959398409417,5702,298974,589359,970,304676,0.34041820995413435,0.5180600831059472
XGBoost weighted,0.37,0.669675588404534,0.018912529550827423,0.8513189448441247,0.668311320191865,0.037003016266994995,0.8438828681643706,0.0751959398409417,5680,294650,593683,992,300330,0.33556237115993764,0.5196302650359899
